title,price,date,location_site,category_site,area,post_type,room_count,parking,mortgage,rent,elevator,age
فروش آپارتمان 112 متر در شریعتی(ملک),12850000000.0,2023-08-12 09:49:34,tehran-province,houses-apartments-for-sale,112,آپارتمان,3.0,True,,,True,10.0
فروش ویژه آپارتمان 100متری با بهترین قیمت,1100000000.0,2023-08-12 09:49:34,isfahan-province,houses-apartments-for-sale,100,آپارتمان,2.0,True,,,True,
178متر3خواب/ویلایی 1از 6/فاز 2 هرمزان,32500000000.0,2023-08-12 09:49:34,tehran-province,houses-apartments-for-sale,178,آپارتمان,3.0,True,,,,18.0
157متر3خواب/8واحدی/فاز4 زرافشان جنوبی,22900000000.0,2023-08-12 09:49:34,tehran-province,houses-apartments-for-sale,157,آپارتمان,3.0,True,,,True,17.0
111متر3خواب/فول امکانات/روبه آفتاب/آسمان ها,13000000000.0,2023-08-12 09:49:34,tehran-province,houses-apartments-for-sale,111,آپارتمان,3.0,True,,,True,14.0
گرگانجدید 154متری,4050000000.0,2023-08-12 09:49:34,isfahan-province,houses-apartments-for-sale,154,آپارتمان,3.0,True,,,True,
اجاره آپارتمان 87 متر در فاز 5,,2023-08-12 09:49:34,tehran-province,house-apartment-for-rent,87,آپارتمان,2.0,True,280000000.0,۲۸۰۰۰۰۰۰۰ ,True,2.0
فروش آپارتمان 89 متر در فاز 1,2700000000.0,2023-08-12 09:49:34,tehran-province,houses-apartments-for-sale,89,آپارتمان,2.0,True,,,,8.0
فروش آپارتمان 112 متر در سهروردی جنوبی,12850000000.0,2023-08-12 09:49:34,tehran-province,houses-apartments-for-sale,112,آپارتمان,3.0,True,,,True,10.0
واحد46متر سند تک برگ/پارکینگ و انباری/موقعیت عالی,1950000000.0,2023-08-12 09:49:34,tehran-province,houses-apartments-for-sale,46,آپارتمان,1.0,True,,,,8.0
آپارتمان 90 متر دوخواب نوساز شکوفه ها,,2023-08-12 09:49:34,tehran-province,house-apartment-for-rent,90,آپارتمان,2.0,True,400000000.0,۴۰۰۰۰۰۰۰۰ ,True,3.0
اجاره آپارتمان 87 متر در فاز 11,,2023-08-12 09:49:34,tehran-province,house-apartment-for-rent,87,آپارتمان,2.0,True,220000000.0,۲۲۰۰۰۰۰۰۰ ,True,2.0
فروش ویلایی 4 واحد 530 متر در شیخ مفید,28000000000.0,2023-08-12 09:49:34,isfahan-province,houses-apartments-for-sale,530,خانه و کلنگی,,True,,,,5.0
اپارتمان موقعیت اداری مناسب برای پزشکان و دندانپزشکان‌و وکلا,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,85,آپارتمان,2.0,True,,,True,20.0
اجاره آپارتمان 87 متر در فاز 11,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,87,آپارتمان,2.0,True,220000000.0,۲۲۰۰۰۰۰۰۰ ,True,2.0
اجاره آپارتمان 130 متر در اختیاریه,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,130,آپارتمان,3.0,True,1700000000.0,۱۷۰۰۰۰۰۰۰۰ ,True,2.0
اجاره آپارتمان 76 متر در فاز 1,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,76,آپارتمان,2.0,True,200000000.0,۲۰۰۰۰۰۰۰۰ ,,14.0
اجاره آپارتمان 87 متر در فاز 11,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,87,آپارتمان,2.0,True,250000000.0,۲۵۰۰۰۰۰۰۰ ,True,2.0
اجاره آپارتمان 105 متری در فاز 8,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,105,آپارتمان,2.0,True,300000000.0,۳۰۰۰۰۰۰۰۰ ,True,2.0
اجاره آپارتمان 80 متر در فاز 3,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,80,آپارتمان,2.0,True,300000000.0,۳۰۰۰۰۰۰۰۰ ,,12.0
اجاره آپارتمان 108 متر در فاز 1,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,108,آپارتمان,2.0,True,400000000.0,۴۰۰۰۰۰۰۰۰ ,True,10.0
اجاره آپارتمان 95 متر در فاز 2,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,95,آپارتمان,2.0,True,200000000.0,۲۰۰۰۰۰۰۰۰ ,True,10.0
اجاره آپارتمان 95 متر در فاز 4,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,95,آپارتمان,2.0,True,200000000.0,۲۰۰۰۰۰۰۰۰ ,,9.0
اجاره آپارتمان 87 متر در فاز 9,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,87,آپارتمان,2.0,True,100000000.0,۱۰۰۰۰۰۰۰۰ ,True,2.0
اجاره آپارتمان 87 متر در فاز 11,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,87,آپارتمان,2.0,True,250000000.0,۲۵۰۰۰۰۰۰۰ ,True,2.0
اجاره آپارتمان 100 متر در فاز 2,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,100,آپارتمان,2.0,True,250000000.0,۲۵۰۰۰۰۰۰۰ ,True,10.0
اجاره آپارتمان 105 متر در فاز 8,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,105,آپارتمان,2.0,True,150000000.0,۱۵۰۰۰۰۰۰۰ ,True,2.0
فوری (در صورت تمایل با کلیه لوازم) مقطوع،بی واسطه,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,120,آپارتمان,2.0,True,,,True,17.0
رهن آپارتمان 105 متری در فاز 8,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,105,آپارتمان,2.0,True,350000000.0,۳۵۰۰۰۰۰۰۰ ,True,2.0
اجاره آپارتمان 92 متری در فاز 5,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,92,آپارتمان,2.0,True,390000000.0,۳۹۰۰۰۰۰۰۰ ,True,2.0
اجاره آپارتمان 100 متر در فاز 2,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,100,آپارتمان,2.0,True,650000000.0,۶۵۰۰۰۰۰۰۰ ,True,8.0
155متر *قیطریه* دید مسلط به شمال و جنوب,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,155,آپارتمان,3.0,True,1500000000.0,۱۵۰۰۰۰۰۰۰۰ ,True,2.0
اجاره آپارتمان 200 متر در کامرانیه,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,200,آپارتمان,3.0,True,3000000000.0,۳۰۰۰۰۰۰۰۰۰ ,True,4.0
72متر 2خواب واوان فرهنگیان,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,72,آپارتمان,2.0,True,200000000.0,۲۰۰۰۰۰۰۰۰ ,,13.0
اجاره آپارتمان 81 متر در گیشا,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,81,آپارتمان,2.0,True,150000000.0,۱۵۰۰۰۰۰۰۰ ,,18.0
150متر *قیطریه* دیدمسلط به شمال و جنوب,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,150,آپارتمان,3.0,True,2600000000.0,۲۶۰۰۰۰۰۰۰۰ ,True,3.0
138متر شهرک پناهی 2خوابه,,2023-08-12 09:49:35,ardabil-province,house-apartment-for-rent,138,خانه,2.0,,250000000.0,۲۵۰۰۰۰۰۰۰ ,,3.0
آپارتمان 50متری پارکینگ اختصاصی,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,50,آپارتمان,1.0,True,250000000.0,۲۵۰۰۰۰۰۰۰ ,,7.0
اجاره آپارتمان شیک درجعفریه بهترین موقعیت موارددیگری هم داری,,2023-08-12 09:49:35,ardabil-province,house-apartment-for-rent,125,آپارتمان,2.0,True,370000000.0,۳۷۰۰۰۰۰۰۰ ,True,4.0
پارس اباد اجیرلو شماره دوخیابان شهیدحاتمی,,2023-08-12 09:49:35,ardabil-province,house-apartment-for-rent,260,خانه,2.0,True,120000000.0,۱۲۰۰۰۰۰۰۰ ,,12.0
45متری بهر خیابان خوش,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,45,آپارتمان,1.0,,300000000.0,۳۰۰۰۰۰۰۰۰ ,,14.0
500 متری شهرک دریاکنار,,2023-08-12 09:49:35,ardabil-province,house-apartment-for-rent,500,ویلا,3.0,True,,,,
نیازمندخانه اجاره ای هستم,,2023-08-12 09:49:35,ardabil-province,house-apartment-for-rent,80,خانه,2.0,True,80000000.0,۸۰۰۰۰۰۰۰ ,,12.0
اجاره آپارتمان 88 متر در فاز 11,,2023-08-12 09:49:35,tehran-province,house-apartment-for-rent,88,آپارتمان,2.0,True,250000000.0,۲۵۰۰۰۰۰۰۰ ,True,
فروش آپارتمان 106 متر/خریدخود راباتیم حامی پالاس تجربه کنید,11900000000.0,2023-08-12 09:49:35,tehran-province,houses-apartments-for-sale,106,آپارتمان,2.0,True,,,True,
اجاره ی 70 متری تک خواب,,2023-08-12 09:49:36,ardabil-province,house-apartment-for-rent,70,ویلا,1.0,True,50000000.0,۵۰۰۰۰۰۰۰ ,,7.0
اجاره آپارتمان 65متری در کارشناسان میدان شفا,,2023-08-12 09:49:36,ardabil-province,house-apartment-for-rent,65,آپارتمان,1.0,True,130000000.0,۱۳۰۰۰۰۰۰۰ ,,16.0
فروش آپارتمان 159 متر در رادیو دریا,5250000000.0,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,159,آپارتمان,3.0,True,,,True,2.0
فروش آپارتمان 129 متر در رادیو دریا,4902000000.0,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,129,آپارتمان,2.0,True,,,True,1.0
مسگن مهر فاز و طبقه دو A9,,2023-08-12 09:49:36,ardabil-province,house-apartment-for-rent,75,آپارتمان,2.0,True,30000000.0,۳۰۰۰۰۰۰۰ ,True,7.0
خانه باغ ویلایی,,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,700,خانه و کلنگی,3.0,True,,,,
واحد لوکس115 متری-رادیودریا(فول مستر،نما مدرن),,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,115,آپارتمان,2.0,True,,,True,
پردیس فاز 2 محله 3 *تک برگ سند* دسترسی و لوکیشن عالی,4200000000.0,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,105,آپارتمان,2.0,True,,,,16.0
فروش آپارتمان 160 متر در خیابان اخلاص,4000000000.0,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,160,آپارتمان,3.0,True,,,True,1.0
فروش 135متر آپارتمان در چالوس محوطه کاخ,,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,135,آپارتمان,2.0,True,,,True,1.0
فروش آپارتمان 82 متر در بابل بسیج 11,2300000000.0,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,82,آپارتمان,2.0,True,,,True,10.0
فروش آپارتمان 140 متر در مرکز شهر,2800000000.0,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,140,آپارتمان,2.0,True,,,,1.0
آپارتمان 165 متری 3خواب تک واحده شیک بدیعی 1,,2023-08-12 09:49:36,west-azerbaijan,house-apartment-for-rent,165,آپارتمان,3.0,True,600000000.0,۶۰۰۰۰۰۰۰۰ ,True,4.0
فروش آپارتمان 3خوابه متر درتنکابن,3400000000.0,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,110,آپارتمان,3.0,True,,,True,2.0
فروش آپارتمان 100متری تمیز سنددار در خیام,1650000000.0,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,100,آپارتمان,2.0,True,,,,22.0
فروش آپارتمان 85 متر در خیابان پاسداران,1400000000.0,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,85,آپارتمان,2.0,True,,,,13.0
فروش آپارتمان 74 متر تمیز در خیابان فردوسی شرقی,2200000000.0,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,74,آپارتمان,2.0,True,,,True,2.0
خواهان اجاره خانه کوچک ولی دربست,,2023-08-12 09:49:36,west-azerbaijan,house-apartment-for-rent,60,خانه,1.0,,,,,22.0
خواهان خانه دربست برا دانشجو,,2023-08-12 09:49:36,east-azerbaijan,house-apartment-for-rent,60,خانه,0.0,,15000000.0,۱۵۰۰۰۰۰۰ ,,22.0
فروش آپارتمان 175 متر در بلوار خزر,4550000000.0,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,175,آپارتمان,3.0,True,,,True,1.0
اجاره خانه 400 متر ابتدای خلیل الله,,2023-08-12 09:49:36,east-azerbaijan,house-apartment-for-rent,400,خانه,4.0,True,100000000.0,۱۰۰۰۰۰۰۰۰ ,,24.0
درخواست اجاره خانه حدودا 100 متری,,2023-08-12 09:49:36,west-azerbaijan,house-apartment-for-rent,100,خانه,2.0,True,,,,2.0
آپارتمان 140 متری شهرک ارم,,2023-08-12 09:49:36,east-azerbaijan,house-apartment-for-rent,140,آپارتمان,2.0,True,380000000.0,۳۸۰۰۰۰۰۰۰ ,True,1.0
خانه ویلایی,,2023-08-12 09:49:36,east-azerbaijan,house-apartment-for-rent,110,خانه,1.0,,100000000.0,۱۰۰۰۰۰۰۰۰ ,,26.0
فروش واحد 168 متری دور میدان ولیعصر (امیر مازندرانی),7300000000.0,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,168,آپارتمان,3.0,True,,,True,1.0
اجاره ویلا ساحلی 120متر,,2023-08-12 09:49:36,east-azerbaijan,house-apartment-for-rent,120,ویلا,2.0,,300000000.0,۳۰۰۰۰۰۰۰۰ ,,
اجاره 125متر اپارتمان لوکس نوساز نصبیات تکمیل درشهرک مراغه,,2023-08-12 09:49:36,east-azerbaijan,house-apartment-for-rent,125,آپارتمان,2.0,,300000000.0,۳۰۰۰۰۰۰۰۰ ,,
اجاره آپارتمان 120 متر در مراغه,,2023-08-12 09:49:36,east-azerbaijan,house-apartment-for-rent,120,آپارتمان,2.0,,80000000.0,۸۰۰۰۰۰۰۰ ,,8.0
اجاره آپارتمان لوکس و نوساز درشهرک مراغه125متر,,2023-08-12 09:49:36,east-azerbaijan,house-apartment-for-rent,125,آپارتمان,2.0,,100000000.0,۱۰۰۰۰۰۰۰۰ ,,
فروش آپارتمان 130 متری در بلوار پاسداران,3250000000.0,2023-08-12 09:49:36,mazandaran,houses-apartments-for-sale,130,آپارتمان,2.0,True,,,True,4.0
خواهان رهن برای یک نفر,,2023-08-12 09:49:36,east-azerbaijan,house-apartment-for-rent,60,آپارتمان,1.0,True,60000000.0,۶۰۰۰۰۰۰۰ ,True,10.0
اجاره آپارتمان لوکس نوساز 120 متر درشهرک مراغه,,2023-08-12 09:49:36,east-azerbaijan,house-apartment-for-rent,120,آپارتمان,2.0,,150000000.0,۱۵۰۰۰۰۰۰۰ ,,1.0
60 متر رو به آفتاب با پارکینگ,,2023-08-12 09:49:36,east-azerbaijan,house-apartment-for-rent,60,آپارتمان,1.0,True,500000000.0,۵۰۰۰۰۰۰۰۰ ,,23.0
رهن واجاره خانه و یلایی 200 متردوطبقه در خوی,,2023-08-12 09:49:36,west-azerbaijan,house-apartment-for-rent,200,خانه,2.0,,200000000.0,۲۰۰۰۰۰۰۰۰ ,,12.0
اجاره اپارتمان 100متری,,2023-08-12 09:49:36,east-azerbaijan,house-apartment-for-rent,100,آپارتمان,2.0,True,50000000.0,۵۰۰۰۰۰۰۰ ,,7.0
اجاره حیاط دربست یاغچیان,,2023-08-12 09:49:36,east-azerbaijan,house-apartment-for-rent,100,خانه,1.0,,150000000.0,۱۵۰۰۰۰۰۰۰ ,,8.0
اجاره آپارتمان 90 متر در کلاکسر,,2023-08-12 09:49:36,mazandaran,house-apartment-for-rent,90,آپارتمان,2.0,True,100000000.0,۱۰۰۰۰۰۰۰۰ ,True,7.0
آپارتمان 3خواب 195 متری,,2023-08-12 09:49:36,mazandaran,house-apartment-for-rent,195,آپارتمان,3.0,True,1350000000.0,۱۳۵۰۰۰۰۰۰۰ ,True,2.0
خانه ویلایی120 متر,,2023-08-12 09:49:37,ilam-province,houses-apartments-for-sale,120,خانه و کلنگی,1.0,,,,,7.0
160متری/بر جمهوری(جنوبی),10050000000.0,2023-08-12 09:49:37,fars,houses-apartments-for-sale,160,آپارتمان,3.0,True,,,True,
اجاره حیاط ویلایی دربست,,2023-08-12 09:49:37,north-khorasan,house-apartment-for-rent,110,ویلا,2.0,,30000000.0,۳۰۰۰۰۰۰۰ ,,18.0
خانه207متری,,2023-08-12 09:49:37,qazvin-province,houses-apartments-for-sale,207,,,,,,,
خانه 57 متری بحر خیابان مطهری اقبالیه,900000000.0,2023-08-12 09:49:37,qazvin-province,houses-apartments-for-sale,57,,1.0,,,,,
یک‌طبقه‌بالاپیلوت‌خیابان‌آزادی,,2023-08-12 09:49:37,north-khorasan,house-apartment-for-rent,130,خانه,3.0,,60000000.0,۶۰۰۰۰۰۰۰ ,,15.0
رهن خانه طبقه همکف 80 متری,,2023-08-12 09:49:38,north-khorasan,house-apartment-for-rent,80,خانه,1.0,,80000000.0,۸۰۰۰۰۰۰۰ ,,2.0
130متر حاشیه میدان دفاع طبقه1,,2023-08-12 09:49:38,north-khorasan,house-apartment-for-rent,130,آپارتمان,3.0,True,100000000.0,۱۰۰۰۰۰۰۰۰ ,,12.0
105متر طبقه 2 امام خمینی حسینی معصوم,,2023-08-12 09:49:38,north-khorasan,house-apartment-for-rent,105,آپارتمان,2.0,True,50000000.0,۵۰۰۰۰۰۰۰ ,True,3.0
فروش آپارتمان 73 متر در حوالی میدان آزادی,,2023-08-12 09:49:38,zanjan-province,houses-apartments-for-sale,73,آپارتمان,2.0,True,,,,15.0
83 متر آپارتمان در میدان معلم,,2023-08-12 09:49:38,zanjan-province,houses-apartments-for-sale,83,آپارتمان,2.0,True,,,True,19.0
خانه ویلای لوکس,1200000000.0,2023-08-12 09:49:38,zanjan-province,houses-apartments-for-sale,75,خانه و کلنگی,1.0,,,,,1.0
فروش آپارتمان 98 متر شیک و مدرن در خیابان 17شهریور,,2023-08-12 09:49:38,zanjan-province,houses-apartments-for-sale,98,آپارتمان,2.0,True,,,True,1.0
فروش حواله و فیش مسکن مهر ابهر,,2023-08-12 09:49:38,zanjan-province,houses-apartments-for-sale,100,آپارتمان,2.0,True,,,True,
آپارتمان اسلام آباد,140000000.0,2023-08-12 09:49:39,zanjan-province,houses-apartments-for-sale,55,,1.0,,,,,
آپارتمان 108متر. وحیدیه,4100000000.0,2023-08-12 09:49:39,zanjan-province,houses-apartments-for-sale,108,آپارتمان,2.0,True,,,True,4.0
فروش خانه و کلنگی 230 متر در خیابان 17شهریور 2کله,,2023-08-12 09:49:39,zanjan-province,houses-apartments-for-sale,230,خانه و کلنگی,2.0,,,,,
100متر نوساز نصرت آباد,1700000000.0,2023-08-12 09:49:39,qazvin-province,houses-apartments-for-sale,100,آپارتمان,2.0,True,,,,
آپارتمان 91متری,,2023-08-12 09:49:39,qazvin-province,houses-apartments-for-sale,91,آپارتمان,2.0,,,,,13.0
فروش آپارتمان 136 متر در ابهر,,2023-08-12 09:49:39,zanjan-province,houses-apartments-for-sale,136,آپارتمان,2.0,True,,,True,1.0
